fid,ID,LIVE,MAKE,SHOP,y2,p_land,mh01,mh02,mh03,mh04,mh06,mh07,ALAND
20952,52371355901,,,,44100,44100,,,,,,,1
20953,52371355902,,,,43853,43853,,,,,,,0
20954,52371355903,,,,43581,43581,,,,,,,1
20955,52371355904,,,,43284,43284,,,,,,,1
20956,52371355905,,,,42965,42965,,,,,,,0
20957,52371355906,,,,42625,42625,,,,,,,0
20958,52371355907,,,,42264,42264,,,,,,,0
20959,52371355908,,,,41886,41886,,,,,,,0
20960,52371355909,,,,41490,41490,,,,,,,1
20961,52371356900,,,,41079,41079,,,,,,,1
20962,52371346911,,,,45552,45552,,,,,,,1
20963,52371346912,,,,44959,44959,,,,,,,1
20964,52371346913,,,,44356,44356,,,,,,,1
20965,52371346914,,,,43746,43746,,,,,,,0
20966,52371346915,,,,43129,43129,,,,,,,0
20967,52371346916,,,,42509,42509,,,,,,,0
20968,52371346917,,,,41886,41886,,,,,,,0
20969,52371346918,,,,41260,41260,,,,,,,0
20970,52371346919,,,,40635,40635,,,,,,,0
20971,52371347910,,,,40009,40009,,,,,,,0
20972,52371346921,,,,45011,45011,,,,,,,0
20973,52371346922,,,,44437,44437,,,,,,,0
20974,52371346923,,,,43853,43853,,,,,,,0
20975,52371346924,,,,43262,43262,,,,,,,0
20976,52371346925,,,,42664,42664,,,,,,,0
20977,52371346926,,,,42061,42061,,,,,,,0
20978,52371346927,,,,41455,41455,,,,,,,0
20979,52371346928,,,,40846,40846,,,,,,,0
20980,52371346929,,,,40236,40236,,,,,,,0
20981,52371347920,,,,39626,39626,,,,,,,0
20982,52371346931,,,,44467,44467,,,,,,,0
20983,52371346932,,,,43912,43912,,,,,,,0
20984,52371346933,,,,43347,43347,,,,,,,0
20985,52371346934,,,,42774,42774,,,,,,,0
20986,52371346935,,,,42194,42194,,,,,,,0
20987,52371346936,,,,41608,41608,,,,,,,0
20988,52371346937,,,,41019,41019,,,,,,,0
20989,52371346938,,,,40426,40426,,,,,,,0
20990,52371346939,,,,39832,39832,,,,,,,0
20991,52371347930,,,,39237,39237,,,,,,,0
20992,52371346941,,,,43921,43921,,,,,,,0
20993,52371346942,,,,43384,43384,,,,,,,0
20994,52371346943,,,,42838,42838,,,,,,,0
20995,52371346944,,,,42283,42283,,,,,,,0
20996,52371346945,,,,41720,41720,,,,,,,0
20997,52371346946,,,,41151,41151,,,,,,,0
20998,52371346947,,,,40578,40578,,,,,,,0
20999,52371346948,,,,40002,40002,,,,,,,0
21000,52371346949,,,,39423,39423,,,,,,,0
21001,52371347940,,,,38843,38843,,,,,,,0
21002,52371346951,,,,43375,43375,,,,,,,0
21003,52371346952,,,,42856,42856,,,,,,,0
21004,52371346953,,,,42327,42327,,,,,,,0
21005,52371346954,,,,41789,41789,,,,,,,0
21006,52371346955,,,,41244,41244,,,,,,,0
21007,52371346956,,,,40692,40692,,,,,,,0
21008,52371346957,,,,40135,40135,,,,,,,0
21009,52371346958,,,,39574,39574,,,,,,,0
21010,52371346959,,,,39010,39010,,,,,,,0
21011,52371347950,,,,38445,38445,,,,,,,0
21012,52371346961,,,,42829,42829,,,,,,,0
21013,52371346962,,,,42328,42328,,,,,,,0
21014,52371346963,,,,41816,41816,,,,,,,0
21015,52371346964,,,,41295,41295,,,,,,,0
21016,52371346965,,,,40765,40765,,,,,,,0
21017,52371346966,,,,40230,40230,,,,,,,0
21018,52371346967,,,,39688,39688,,,,,,,0
21019,52371346968,,,,39143,39143,,,,,,,0
21020,52371346969,,,,38594,38594,,,,,,,0
21021,52371347960,,,,38043,38043,,,,,,,0
21022,52371346971,,,,42283,42283,,,,,,,0
21023,52371346972,,,,41798,41798,,,,,,,0
21024,52371346973,,,,41303,41303,,,,,,,0
21025,52371346974,,,,40798,40798,,,,,,,0
21026,52371346975,,,,40285,40285,,,,,,,0
21027,52371346976,,,,39765,39765,,,,,,,0
21028,52371346977,,,,39239,39239,,,,,,,0
21029,52371346978,,,,38709,38709,,,,,,,0
21030,52371346979,,,,38175,38175,,,,,,,0
21031,52371347970,,,,37638,37638,,,,,,,0
21032,52371346981,,,,41738,41738,,,,,,,0
21033,52371346982,,,,41270,41270,,,,,,,0
21034,52371346983,,,,40791,40791,,,,,,,0
21035,52371346984,,,,40302,40302,,,,,,,0
21036,52371346985,,,,39804,39804,,,,,,,0
21037,52371346986,,,,39299,39299,,,,,,,0
21038,52371346987,,,,38789,38789,,,,,,,0
21039,52371346988,,,,38273,38273,,,,,,,0
21040,52371346989,,,,37753,37753,,,,,,,0
21041,52371347980,,,,37231,37231,,,,,,,0
21042,52371346991,,,,41196,41196,,,,,,,0
21043,52371346992,,,,40743,40743,,,,,,,0
21044,52371346993,,,,40279,40279,,,,,,,0
21045,52371346994,,,,39805,39805,,,,,,,0
21046,52371346995,,,,39323,39323,,,,,,,0
21047,52371346996,,,,38833,38833,,,,,,,0
21048,52371346997,,,,38337,38337,,,,,,,0
21049,52371346998,,,,37836,37836,,,,,,,0
21050,52371346999,,,,37330,37330,,,,,,,0
21051,52371347990,,,,36821,36821,,,,,,,0
21052,52371356901,,,,40654,40654,,,,,,,0
21053,52371356902,,,,40217,40217,,,,,,,0
21054,52371356903,,,,39768,39768,,,,,,,0
21055,52371356904,,,,39309,39309,,,,,,,0
21056,52371356905,,,,38841,38841,,,,,,,0
21057,52371356906,,,,38366,38366,,,,,,,0
21058,52371356907,,,,37884,37884,,,,,,,0
21059,52371356908,,,,37397,37397,,,,,,,0
21060,52371356909,,,,36905,36905,,,,,,,0
21061,52371357900,,,,36409,36409,,,,,,,0
21062,52371347911,,,,39385,39385,,,,,,,0
21063,52371347912,,,,38763,38763,,,,,,,0
21064,52371347913,,,,38144,38144,,,,,,,0
21065,52371347914,,,,37528,37528,,,,,,,0
21066,52371347915,,,,36916,36916,,,,,,,0
21067,52371347916,,,,36309,36309,,,,,,,0
21068,52371347917,,,,35707,35707,,,,,,,0
21069,52371347918,,,,35110,35110,,,,,,,0
21070,52371347919,,,,34519,34519,,,,,,,0
21071,52371348910,,,,33934,33934,,,,,,,0
21072,52371347921,,,,39016,39016,,,,,,,0
21073,52371347922,,,,38408,38408,,,,,,,0
21074,52371347923,,,,37803,37803,,,,,,,0
21075,52371347924,,,,37200,37200,,,,,,,0
21076,52371347925,,,,36601,36601,,,,,,,0
21077,52371347926,,,,36005,36005,,,,,,,0
21078,52371347927,,,,35414,35414,,,,,,,0
21079,52371347928,,,,34829,34829,,,,,,,0
21080,52371347929,,,,34248,34248,,,,,,,0
21081,52371348920,,,,33673,33673,,,,,,,0
21082,52371347931,,,,38642,38642,,,,,,,0
21083,52371347932,,,,38048,38048,,,,,,,0
21084,52371347933,,,,37456,37456,,,,,,,0
21085,52371347934,,,,36866,36866,,,,,,,0
21086,52371347935,,,,36279,36279,,,,,,,0
21087,52371347936,,,,35696,35696,,,,,,,0
21088,52371347937,,,,35116,35116,,,,,,,0
21089,52371347938,,,,34542,34542,,,,,,,0
21090,52371347939,,,,33972,33972,,,,,,,0
21091,52371348930,,,,33407,33407,,,,,,,0
21092,52371347941,,,,38262,38262,,,,,,,0
21093,52371347942,,,,37682,37682,,,,,,,0
21094,52371347943,,,,37103,37103,,,,,,,0
21095,52371347944,,,,36527,36527,,,,,,,0
21096,52371347945,,,,35952,35952,,,,,,,0
21097,52371347946,,,,35381,35381,,,,,,,0
21098,52371347947,,,,34813,34813,,,,,,,0
21099,52371347948,,,,34249,34249,,,,,,,0
21100,52371347949,,,,33690,33690,,,,,,,0
21101,52371348940,,,,33135,33135,,,,,,,0
21102,52371347951,,,,37879,37879,,,,,,,0
21103,52371347952,,,,37312,37312,,,,,,,0
21104,52371347953,,,,36747,36747,,,,,,,0
21105,52371347954,,,,36183,36183,,,,,,,0
21106,52371347955,,,,35621,35621,,,,,,,0
21107,52371347956,,,,35061,35061,,,,,,,0
21108,52371347957,,,,34505,34505,,,,,,,0
21109,52371347958,,,,33952,33952,,,,,,,0
21110,52371347959,,,,33403,33403,,,,,,,0
21111,52371348950,,,,32859,32859,,,,,,,0
21112,52371347961,,,,37491,37491,,,,,,,0
21113,52371347962,,,,36938,36938,,,,,,,0
21114,52371347963,,,,36386,36386,,,,,,,0
21115,52371347964,,,,35835,35835,,,,,,,0
21116,52371347965,,,,35285,35285,,,,,,,0
21117,52371347966,,,,34737,34737,,,,,,,0
21118,52371347967,,,,34192,34192,,,,,,,0
21119,52371347968,,,,33650,33650,,,,,,,0
21120,52371347969,,,,33112,33112,,,,,,,0
21121,52371348960,,,,32578,32578,,,,,,,0
21122,52371347971,,,,37100,37100,,,,,,,0
21123,52371347972,,,,36560,36560,,,,,,,0
21124,52371347973,,,,36021,36021,,,,,,,0
21125,52371347974,,,,35482,35482,,,,,,,0
21126,52371347975,,,,34945,34945,,,,,,,0
21127,52371347976,,,,34409,34409,,,,,,,0
21128,52371347977,,,,33875,33875,,,,,,,0
21129,52371347978,,,,33344,33344,,,,,,,0
21130,52371347979,,,,32816,32816,,,,,,,0
21131,52371348970,,,,32292,32292,,,,,,,0
21132,52371347981,,,,36706,36706,,,,,,,0
21133,52371347982,,,,36180,36180,,,,,,,0
21134,52371347983,,,,35653,35653,,,,,,,0
21135,52371347984,,,,35127,35127,,,,,,,0
21136,52371347985,,,,34601,34601,,,,,,,0
21137,52371347986,,,,34077,34077,,,,,,,0
21138,52371347987,,,,33555,33555,,,,,,,0
21139,52371347988,,,,33035,33035,,,,,,,0
21140,52371347989,,,,32517,32517,,,,,,,0
21141,52371348980,,,,32004,32004,,,,,,,1
21142,52371347991,,,,36310,36310,,,,,,,0
21143,52371347992,,,,35797,35797,,,,,,,0
21144,52371347993,,,,35283,35283,,,,,,,0
21145,52371347994,,,,34769,34769,,,,,,,0
21146,52371347995,,,,34255,34255,,,,,,,0
21147,52371347996,,,,33742,33742,,,,,,,0
21148,52371347997,,,,33231,33231,,,,,,,0
21149,52371347998,,,,32722,32722,,,,,,,0
21150,52371347999,,,,32215,32215,,,,,,,0
21151,52371348990,,,,31711,31711,,,,,,,1
21152,52371357901,,,,35911,35911,,,,,,,0
21153,52371357902,,,,35411,35411,,,,,,,0
21154,52371357903,,,,34909,34909,,,,,,,0
21155,52371357904,,,,34407,34407,,,,,,,0
21156,52371357905,,,,33905,33905,,,,,,,0
21157,52371357906,,,,33404,33404,,,,,,,0
21158,52371357907,,,,32904,32904,,,,,,,1
21159,52371357908,,,,32406,32406,,,,,,,1
21160,52371357909,,,,31909,31909,,,,,,,1
21161,52371358900,,,,31416,31416,,,,,,,1
21162,52371348911,,,,33355,33355,,,,,,,0
21163,52371348912,,,,32783,32783,,,,,,,0
21164,52371348913,,,,32217,32217,,,,,,,0
21165,52371348914,,,,31658,31658,,,,,,,0
21166,52371348915,,,,31107,31107,,,,,,,0
21167,52371348916,,,,30563,30563,,,,,,,0
21168,52371348917,,,,30025,30025,,,,,,,0
21169,52371348918,,,,29496,29496,,,,,,,0
21170,52371348919,,,,28973,28973,,,,,,,0
21171,52371349900,,,,28543,28543,,,,,,,
21172,52371349910,,,,28458,28458,,,,,,,0
21173,52371348921,,,,33104,33104,,,,,,,0
21174,52371348922,,,,32541,32541,,,,,,,0
21175,52371348923,,,,31984,31984,,,,,,,0
21176,52371348924,,,,31434,31434,,,,,,,0
21177,52371348925,,,,30891,30891,,,,,,,0
21178,52371348926,,,,30354,30354,,,,,,,0
21179,52371348927,,,,29825,29825,,,,,,,0
21180,52371348928,,,,29302,29302,,,,,,,0
21181,52371348929,,,,28786,28786,,,,,,,0
21182,52371349920,,,,28278,28278,,,,,,,0
21183,52371348931,,,,32847,32847,,,,,,,0
21184,52371348932,,,,32294,32294,,,,,,,0
21185,52371348933,,,,31746,31746,,,,,,,0
21186,52371348934,,,,31204,31204,,,,,,,0
21187,52371348935,,,,30669,30669,,,,,,,0
21188,52371348936,,,,30141,30141,,,,,,,0
21189,52371348937,,,,29619,29619,,,,,,,0
21190,52371348938,,,,29103,29103,,,,,,,0
21191,52371348939,,,,28595,28595,,,,,,,0
21192,52371349930,,,,28093,28093,,,,,,,0
21193,52371348941,,,,32585,32585,,,,,,,0
21194,52371348942,,,,32041,32041,,,,,,,0
21195,52371348943,,,,31502,31502,,,,,,,0
21196,52371348944,,,,30969,30969,,,,,,,0
21197,52371348945,,,,30443,30443,,,,,,,0
21198,52371348946,,,,29922,29922,,,,,,,0
21199,52371348947,,,,29408,29408,,,,,,,0
21200,52371348948,,,,28900,28900,,,,,,,0
21201,52371348949,,,,28398,28398,,,,,,,0
21202,52371349940,,,,27903,27903,,,,,,,0
21203,52371348951,,,,32319,32319,,,,,,,0
21204,52371348952,,,,31784,31784,,,,,,,0
21205,52371348953,,,,31254,31254,,,,,,,0
21206,52371348954,,,,30730,30730,,,,,,,0
21207,52371348955,,,,30212,30212,,,,,,,0
21208,52371348956,,,,29699,29699,,,,,,,0
21209,52371348957,,,,29192,29192,,,,,,,0
21210,52371348958,,,,28692,28692,,,,,,,0
21211,52371348959,,,,28198,28198,,,,,,,0
21212,52371349950,,,,27710,27710,,,,,,,0
21213,52371348961,,,,32048,32048,,,,,,,0
21214,52371348962,,,,31522,31522,,,,,,,0
21215,52371348963,,,,31002,31002,,,,,,,0
21216,52371348964,,,,30486,30486,,,,,,,0
21217,52371348965,,,,29976,29976,,,,,,,0
21218,52371348966,,,,29472,29472,,,,,,,0
21219,52371348967,,,,28973,28973,,,,,,,0
21220,52371348968,,,,28480,28480,,,,,,,0
21221,52371348969,,,,27993,27993,,,,,,,0
21222,52371349960,,,,27512,27512,,,,,,,0
21223,52371348971,,,,31772,31772,,,,,,,0
21224,52371348972,,,,31256,31256,,,,,,,0
21225,52371348973,,,,30745,30745,,,,,,,0
21226,52371348974,,,,30238,30238,,,,,,,0
21227,52371348975,,,,29737,29737,,,,,,,0
21228,52371348976,,,,29240,29240,,,,,,,0
21229,52371348977,,,,28749,28749,,,,,,,0
21230,52371348978,,,,28264,28264,,,,,,,0
21231,52371348979,,,,27784,27784,,,,,,,0
21232,52371349970,,,,27310,27310,,,,,,,0
21233,52371348981,,,,31493,31493,,,,,,,1
21234,52371348982,,,,30987,30987,,,,,,,1
21235,52371348983,,,,30484,30484,,,,,,,0
21236,52371348984,,,,29987,29987,,,,,,,0
21237,52371348985,,,,29494,29494,,,,,,,0
21238,52371348986,,,,29005,29005,,,,,,,0
21239,52371348987,,,,28522,28522,,,,,,,0
21240,52371348988,,,,28044,28044,,,,,,,0
21241,52371348989,,,,27572,27572,,,,,,,0
21242,52371349980,,,,27105,27105,,,,,,,0
21243,52371348991,,,,31211,31211,,,,,,,1
21244,52371348992,,,,30714,30714,,,,,,,1
21245,52371348993,,,,30220,30220,,,,,,,1
21246,52371348994,,,,29731,29731,,,,,,,0
21247,52371348995,,,,29247,29247,,,,,,,0
21248,52371348996,,,,28767,28767,,,,,,,0
21249,52371348997,,,,28292,28292,,,,,,,0
21250,52371348998,,,,27821,27821,,,,,,,0
21251,52371348999,,,,27356,27356,,,,,,,0
21252,52371349990,,,,26897,26897,,,,,,,0
21253,52371358901,,,,30925,30925,,,,,,,1
21254,52371358902,,,,30437,30437,,,,,,,0
21255,52371358903,,,,29953,29953,,,,,,,0
21256,52371358904,,,,29473,29473,,,,,,,0
21257,52371358905,,,,28997,28997,,,,,,,0
21258,52371358906,,,,28525,28525,,,,,,,0
21259,52371358907,,,,28058,28058,,,,,,,0
21260,52371358908,,,,27595,27595,,,,,,,0
21261,52371358909,,,,27137,27137,,,,,,,0
21262,52371359900,,,,26685,26685,,,,,,,0
21263,52371349901,,,,27977,27977,,,,,,,
21264,52371349911,,,,27951,27951,,,,,,,
21265,52371349912,,,,27368,27368,,,,,,,
21266,52371349921,,,,27777,27777,,,,,,,0
21267,52371349922,,,,27283,27283,,,,,,,
21268,52371349923,,,,26743,26743,,,,,,,
21269,52371349931,,,,27598,27598,,,,,,,0
21270,52371349932,,,,27111,27111,,,,,,,0
21271,52371349933,,,,26630,26630,,,,,,,
21272,52371349934,,,,26007,26007,,,,,,,
21273,52371349941,,,,27415,27415,,,,,,,0
21274,52371349942,,,,26934,26934,,,,,,,0
21275,52371349943,,,,26459,26459,,,,,,,0
21276,52371349944,,,,25991,25991,,,,,,,
21277,52371349951,,,,27228,27228,,,,,,,0
21278,52371349952,,,,26753,26753,,,,,,,0
21279,52371349953,,,,26285,26285,,,,,,,0
21280,52371349954,,,,25823,25823,,,,,,,
21281,52371349961,,,,27037,27037,,,,,,,0
21282,52371349962,,,,26569,26569,,,,,,,0
21283,52371349963,,,,26106,26106,,,,,,,0
21284,52371349964,,,,25650,25650,,,,,,,
21285,52371349971,,,,26842,26842,,,,,,,0
21286,52371349972,,,,26380,26380,,,,,,,0
21287,52371349973,,,,25924,25924,,,,,,,0
21288,52371349974,,,,25474,25474,,,,,,,
21289,52371349981,,,,26644,26644,,,,,,,0
21290,52371349982,,,,26188,26188,,,,,,,0
21291,52371349983,,,,25738,25738,,,,,,,0
21292,52371349984,,,,25294,25294,,,,,,,
21293,52371349991,,,,26442,26442,,,,,,,0
21294,52371349992,,,,25993,25993,,,,,,,0
21295,52371349993,,,,25550,25550,,,,,,,
21296,52371349994,,,,25112,25112,,,,,,,
21297,52371359901,,,,26237,26237,,,,,,,0
21298,52371359902,,,,25795,25795,,,,,,,0
21299,52371359903,,,,25358,25358,,,,,,,
21300,52371350911,,,,60521,60521,,,,,,,
21301,52371350912,,,,60310,60310,,,,,,,
21302,52371350913,,,,59757,59757,,,,,1,,1
21303,52371350914,,,,59142,59142,,,,,1,,1
21304,52371350915,,,,58475,58475,,,,,1,,1
21305,52371350916,,,,57764,57764,,,,,1,,1
21306,52371350917,,,,57017,57017,,,,,1,,1
21307,52371350918,,,,56242,56242,,,,,1,,1
21308,52371350919,,,,55444,55444,,,,,1,,1
21309,52371351910,,2970,,52061,54629,,,,,1,,1
21310,52371350922,,,,59156,59156,,,,,,,
21311,52371350923,,,,58939,58939,,,,,,,
21312,52371350924,,,,58362,58362,,,,,1,,1
21313,52371350925,,,,57734,57734,,,,,1,,1
21314,52371350926,,,,57062,57062,,,,,1,,1
21315,52371350927,,,,56353,56353,,,,,1,,1
21316,52371350928,,,,55614,55614,,,,,1,,1
21317,52371350929,,,,54851,54851,,,,,1,,1
21318,52371351920,,3726,,51528,54069,,,,,1,,1
21319,52371350933,,,,57835,57835,,,,,,,
21320,52371350934,,,,57577,57577,,,,,,,
21321,52371350935,,,,56985,56985,,,,,1,,1
21322,52371350936,,,,56349,56349,,,,,1,,1
21323,52371350937,,,,55676,55676,,,,,1,,1
21324,52371350938,,,,54972,54972,,,,,1,,1
21325,52371350939,,,,54243,54243,,,,,1,,1
21326,52371351930,,4407,,50979,53493,,,,,1,,1
21327,52371350944,,,,56496,56496,,,,,,,
21328,52371350945,,,,56233,56233,,,,,1,,1
21329,52371350946,,,,55631,55631,,,,,1,,1
21330,52371350947,,,,54991,54991,,,,,1,,1
21331,52371350948,,,,54321,54321,,,,,1,,1
21332,52371350949,,,,53624,53624,,,,,1,,1
21333,52371351940,,4823,,50419,52905,,,,,1,,1
21334,52371350954,,,,55688,55688,,,,,,,
21335,52371350955,,,,55478,55478,,,,,,,
21336,52371350956,,,,54907,54907,,,,,,,0
21337,52371350957,,,,54300,54300,,,,,1,,1
21338,52371350958,,,,53661,53661,,,,,1,,1
21339,52371350959,,,,52995,52995,,,,,1,,1
21340,52371351950,,5472,,49848,52306,,,,,1,,1
21341,52371350964,,,,54568,54568,,,,,,,
21342,52371350965,,,,54664,54664,,,,,,,
21343,52371350966,,,,54181,54181,,,,,,1,0
21344,52371350967,,,,53603,53603,,,,,,,0
21345,52371350968,,,,52994,52994,,,,,,,0
21346,52371350969,,,,52357,52357,,,,,1,,1
21347,52371351960,,6114,,49268,51697,,,,,1,,1
21348,52371350974,,,,53980,53980,,,,,,,
21349,52371350975,,,,53967,53967,,,,,,,
21350,52371350976,,,,53454,53454,,,,,,1,1
21351,52371350977,,,,52905,52905,,,,,,1,1
21352,52371350978,,,,52323,52323,,,,,,1,0
21353,52371350979,,,,51715,51715,,,,,,,0
21354,52371351970,,647,,48682,51083,,,,,,,0
21355,52371350986,,,,52724,52724,,,,,,,
21356,52371350987,,,,52204,52204,,,,,,1,1
21357,52371350988,,,,51650,51650,,,,,,1,1
21358,52371350989,,,,51068,51068,,,,,,1,1
21359,52371351980,,,,50462,50462,,,,,,,
21360,52371350997,,,,51489,51489,,,,,,,
21361,52371350998,,,,50974,50974,,,,,,,
21362,52371350999,,,,50418,50418,,,,,,,
21363,52371351990,,,,49837,49837,,,,,,,
21364,52371360908,,,,50239,50239,,,,,,,
21365,52371360909,,,,49767,49767,,,,,,,
21366,52371351911,,10571,,51273,53801,,,,,1,,1
21367,52371351912,,9338,,50476,52965,,,,,1,,1
21368,52371351913,,,,52124,52124,,,,,1,,1
21369,52371351914,,,,51279,51279,,,,,1,,1
21370,52371351915,,,,50435,50435,,,,,1,,1
21371,52371351916,,,,49593,49593,,,,,1,,1
21372,52371351917,,,,48754,48754,,,,,1,,1
21373,52371351918,,,,47920,47920,,,,,1,,1
21374,52371351919,,,,47301,47301,,,,,1,,1
21375,52371352910,,,,47115,47115,,,,,1,,1
21376,52371351921,,10584,,50769,53273,,,,,1,,1
21377,52371351922,,8714,,50000,52466,,,,,1,,1
21378,52371351923,,,,51652,51652,,,,,1,,1
21379,52371351924,,,,50834,50834,,,,,1,,1
21380,52371351925,,,,50013,50013,,,,,1,,1
21381,52371351926,,,,49194,49194,,,,,1,,1
21382,52371351927,,,,48376,48376,,,,,1,,1
21383,52371351928,,,,47562,47562,,,,,1,,1
21384,52371351929,,,,46752,46752,,,,,1,,1
21385,52371352920,,,,46394,46394,,,,,1,,1
21386,52371351931,,10571,,50249,52727,,,,,1,,1
21387,52371351932,,8068,,49508,51950,,,,,1,,1
21388,52371351933,,,,51163,51163,,,,,1,,1
21389,52371351934,,,,50370,50370,,,,,1,,1
21390,52371351935,,,,49575,49575,,,,,1,,1
21391,52371351936,,,,48778,48778,,,,,1,,1
21392,52371351937,,,,47981,47981,,,,,1,,1
21393,52371351938,,,,47187,47187,,,,,1,,1
21394,52371351939,,,,46396,46396,,,,,1,,1
21395,52371352930,,,,45682,45682,,,,,1,,1
21396,52371351941,,10571,,49717,52169,,,,,1,,1
21397,52371351942,,7363,,49003,51420,,,,,1,,1
21398,52371351943,,,,50660,50660,,,,,1,,1
21399,52371351944,,,,49893,49893,,,,,1,,1
21400,52371351945,,,,49121,49121,,,,,1,,1
21401,52371351946,,,,48347,48347,,,,,1,,1
21402,52371351947,,,,47572,47572,,,,,1,,1
21403,52371351948,,,,46798,46798,,,,,1,,1
21404,52371351949,,,,46026,46026,,,,,1,,1
21405,52371352940,,,,45259,45259,,,,,1,,1
21406,52371351951,,10584,,49174,51599,,,,,1,,0
21407,52371351952,,6772,,48486,50877,,,,,1,,1
21408,52371351953,,,,50144,50144,,,,,1,,1
21409,52371351954,,,,49402,49402,,,,,1,,1
21410,52371351955,,,,48655,48655,,,,,1,,1
21411,52371351956,,,,47903,47903,,,,,1,,1
21412,52371351957,,,,47149,47149,,,,,1,,1
21413,52371351958,,,,46396,46396,,,,,,,
21414,52371351959,,,,45643,45643,,,,,1,,1
21415,52371352950,,,,44894,44894,,,,,1,,1
21416,52371351961,,10571,,48621,51018,,,,,1,,0
21417,52371351962,,6252,,47959,50324,,,,,1,,1
21418,52371351963,,,,49617,49617,,,,,1,,1
21419,52371351964,,,,48900,48900,,,,,,,
21420,52371351965,,,,48175,48175,,,,,,,
21421,52371351966,,,,47446,47446,,,,,,,
21422,52371351967,,,,46714,46714,,,,,,,
21423,52371351968,,,,45338,45338,,,,,,,
21424,52371351969,,,,45248,45248,,,,,,,
21425,52371352960,,,,44516,44516,,,,,1,,1
21426,52371351971,,5072,,48060,50431,,,,,1,,1
21427,52371351972,,4816,,47423,49762,,,,,,,
21428,52371351973,,,,49080,49080,,,,,,,
21429,52371351974,,,,48387,48387,,,,,,,
21430,52371351979,,,,44427,44427,,,,,,,
21431,52371352970,,,,44128,44128,,,,,,,
21432,52371351981,,,,49836,49836,,,,,,,
21433,52371351982,,,,49193,49193,,,,,,,
21434,52371352911,,,,46894,46894,,,,,1,,1
21435,52371352912,,,,46701,46701,,,,,1,,1
21436,52371352913,,,,46494,46494,,,,,,,
21437,52371352914,,,,46341,46341,,,,,,,
21438,52371352915,,,,46313,46313,,,,,,,
21439,52371352916,,,,46321,46321,,,,,,,
21440,52371352917,,,,46321,46321,,,,,,,0
21441,52371352918,,,,46294,46294,,,,1,,,1
21442,52371352919,,,,46233,46233,,,,1,,,1
21443,52371353910,,,,46137,46137,,,,1,,,1
21444,52371352921,,,,46183,46183,,,,,1,,1
21445,52371352922,,,,45984,45984,,,,,1,,1
21446,52371352923,,,,45787,45787,,,,,,,
21447,52371352925,,,,45577,45577,,,,,,,
21448,52371352926,,,,45596,45596,,,,,,,
21449,52371352927,,,,45595,45595,,,,1,,,1
21450,52371352928,,,,45569,45569,,,,1,,,1
21451,52371352929,,,,45511,45511,,,,1,,,1
21452,52371353920,,,,45419,45419,,,,1,,,1
21453,52371352931,,,,45481,45481,,,,,1,,1
21454,52371352932,,,,45277,45277,,,,,,,
21455,52371352933,,,,45088,45088,,,,,,,
21456,52371352935,,,,44755,44755,,,,,,,
21457,52371352936,,,,44881,44881,,,,,,,
21458,52371352937,,,,44879,44879,,,,1,,,1
21459,52371352938,,,,44855,44855,,,,1,,,1
21460,52371352939,,,,44799,44799,,,,1,,,1
21461,52371353930,,,,44712,44712,,,,1,,,1
21462,52371352941,,,,44789,44789,,,,,1,,1
21463,52371352942,,,,44580,44580,,,,,,,
21464,52371352944,,,,43602,43602,,,,,,,
21465,52371352945,,,,44169,44169,,,,,,,
21466,52371352946,,,,44177,44177,,,,1,,,1
21467,52371352947,,,,44176,44176,,,,1,,,1
21468,52371352948,,,,44153,44153,,,,1,,,1
21469,52371352949,,,,44099,44099,,,,1,,,1
21470,52371353940,,,,44015,44015,,,,1,,,1
21471,52371352951,,,,44148,44148,,,,,1,,1
21472,52371352952,,,,43894,43894,,,,,,,
21473,52371352954,,,,43481,43481,,,,,,,
21474,52371352955,,,,43477,43477,,,,,,,0
21475,52371352956,,,,43485,43485,,,,1,,,1
21476,52371352957,,,,43484,43484,,,,1,,,1
21477,52371352958,,,,43461,43461,,,,1,,,1
21478,52371352959,,,,43410,43410,,,,1,,,1
21479,52371353950,,,,43330,43330,,,,1,,,1
21480,52371352961,,,,43787,43787,,,,,,,
21481,52371352962,,,,43228,43228,,,,,,,
21482,52371352963,,,,42701,42701,,,,,,,
21483,52371352964,,,,42826,42826,,,,,,,
21484,52371352965,,,,42795,42795,,,,1,,,0
21485,52371352966,,,,42802,42802,,,,1,,,1
21486,52371352967,,,,42801,42801,,,,1,,,1
21487,52371352968,,,,42780,42780,,,,1,,,1
21488,52371352969,,,,42731,42731,,,,1,,,1
21489,52371353960,,,,42654,42654,,,,1,,,1
21490,52371352971,,,,43417,43417,,,,,,,
21491,52371352973,,,,42297,42297,,,,,,,
21492,52371352974,,,,42207,42207,,,,,,,0
