"","ID","original","if_jukyo","if_shogyo","if_kogyo"
"19590",52371331971,1380707546.86898,81395.1751585118,117023.183548672,56675.5795283858
"19591",52371331972,1039768174.68087,80335.6167672467,115499.839003248,55937.8074706173
"19592",52371331973,804908236.06228,80490.823606228,115722.982431231,56045.8782196378
"19593",52371331974,805075410.518574,80507.5410518574,115747.017378076,56057.518601484
"19594",52371331975,804829651.507052,80482.9651507052,115711.684200331,56040.4063655619
"19595",52371331976,803122235.502982,80312.2235502982,115466.206190057,55921.5187394363
"19596",52371331977,799825138.86714,79982.513886714,114992.177177843,55691.9414183807
"19597",52371331978,795011517.675751,79501.1517675751,114300.114933224,55356.7682706839
"19598",52371331979,789965600.418047,78996.5600418047,113574.655100661,55005.4203139092
"19599",52371331980,1401380436.17943,82613.8788950656,118775.333977447,57524.1647228777
"19600",52371331981,1368393486.85276,80669.2393336481,115979.493660271,56170.1093516284
"19601",52371331982,1189369716.48846,78739.0861130229,113204.480593779,54826.1408406635
"19602",52371331983,794639650.409563,78768.8473145345,113247.26876323,54846.863608811
"19603",52371331984,787842595.506979,78784.2595506979,113269.427188934,54857.5951713967
"19604",52371331985,787616011.799409,78761.6011799409,113236.850876212,54841.8181146937
"19605",52371331986,786041103.867259,78604.1103867259,113010.423769621,54732.1570449994
"19606",52371331987,782996392.044134,78299.6392044134,112572.680537499,54520.1533153722
"19607",52371331988,778543164.520974,77854.3164520974,111932.432683972,54210.074431513
"19608",52371331989,773277711.130629,77327.7711130629,111175.409780138,53843.4401417085
"19609",52371331990,1386417301.83968,81731.7754088739,117507.119270955,56909.9547750944
"19610",52371331991,1354743767.19487,79864.5639880701,114822.598666443,55609.8127314169
"19611",52371331992,1137411644.87633,78002.9920225995,112146.18599972,54313.5974487374
"19612",52371331993,770906839.816914,77085.6073883715,110827.24700577,53674.8211859668
"19613",52371331994,770998653.215711,77099.8653215711,110847.745871097,53684.7490057104
"19614",52371331995,770789028.29681,77078.902829681,110817.607751346,53670.1527919432
"19615",52371331996,769331436.73055,76933.143673055,110608.047411847,53568.6604779668
"19616",52371331997,766510777.54026,76651.077754026,110202.516595665,53372.2575659386
"19617",52371331998,762378851.082829,76237.8851082829,109608.462725401,53084.5509222862
"19618",52371331999,757008389.212741,75700.8389212741,108836.342579531,52710.6048766765
"19619",52371332900,907708551.376014,90770.8551376014,130502.753031138,63203.8792126456
"19620",52371332901,902962145.777124,90296.2145777124,129820.354482927,62873.3862964869
"19621",52371332902,902356039.158841,90235.6039158841,129733.213536424,62831.183003994
"19622",52371332903,900628478.536542,90062.8478536542,129484.839301217,62710.8927051545
"19623",52371332904,900404826.567856,90040.4826567856,129452.684489422,62695.3197858588
"19624",52371332905,899327778.295859,89932.7778295859,129297.835485929,62620.3247571282
"19625",52371332906,970352249.546011,90004.4270765931,129400.846788101,62670.2142326285
"19626",52371332907,1785342410.88369,89994.8069438021,129387.015764786,62663.5157200937
"19627",52371332908,1795805753.94495,89790.2876972476,129092.975076475,62521.1086695454
"19628",52371332909,1790729217.99693,89536.4608998467,128728.044110433,62344.3686992152
"19629",52371332910,889638785.073281,88963.8785073281,127904.832976776,61945.6787417264
"19630",52371332911,883676596.179311,88367.6596179311,127047.639262367,61530.5306568855
"19631",52371332912,883069786.728022,88306.9786728022,126960.397268405,61488.2784260277
"19632",52371332913,881373150.562997,88137.3150562997,126716.46909334,61370.1414016717
"19633",52371332914,881172354.922092,88117.2354922092,126687.600373424,61356.1599718229
"19634",52371332915,880157874.287441,88015.7874287441,126541.746822173,61285.5215368332
"19635",52371332916,1236000847.09143,88080.1411457062,126634.269220675,61330.331124091
"19636",52371332917,1761430054.50803,88071.5027254016,126621.849621566,61324.3161793965
"19637",52371332918,1757753836.38764,87887.6918193818,126357.581655418,61196.3283766549
"19638",52371332919,1752446953.36716,87622.3476683578,125976.09200043,61011.5688561494
"19639",52371332920,871706508.796065,87170.6508796065,125326.680089768,60697.0517213961
"19640",52371332921,864777565.583909,86477.7565583909,124330.494515211,60214.5883919624
"19641",52371332922,864172423.300421,86417.2423300421,124243.492212709,60172.4522462424
"19642",52371332923,862566309.854737,86256.6309854737,124012.578638055,60060.6183320759
"19643",52371332924,862325628.222722,86232.5628222722,123977.975443522,60043.8596348315
"19644",52371332925,861365735.171836,86136.5735171836,123839.970039072,59977.0221412845
"19645",52371332926,974042361.520058,86194.759692883,123923.625261947,60017.5372605391
"19646",52371332927,1174157606.5792,86186.9506710981,123912.398102746,60012.0998272472
"19647",52371332928,1613426599.82606,86020.6718793009,123673.336345894,59896.3196612849
"19648",52371332929,1714938097.14521,85746.9048572603,123279.736990558,59705.6952833694
"19649",52371332930,854000696.514721,85400.0696514721,122781.086304334,59464.1934222258
"19650",52371332931,846302381.737912,84630.2381737912,121674.286913108,58928.1586382009
"19651",52371332932,845700694.93133,84570.069493133,121587.78141021,58886.2630978434
"19652",52371332933,844240326.648805,84424.0326648805,121377.821857642,58784.5774407073
"19653",52371332934,843901794.306433,84390.1794306433,121329.150505364,58761.0053841871
"19654",52371332935,842990027.582828,84299.0027582828,121198.06430223,58697.5189338486
"19655",52371332936,843519235.884341,84351.9235884341,121274.149451113,58734.367785296
"19656",52371332937,843448222.997975,84344.8222997975,121263.939811513,58729.4231476305
"19657",52371332938,952621941.584524,84193.5282821953,121046.421911254,58624.0769018599
"19658",52371332939,1626528532.17769,83913.7609565088,120644.195820568,58429.2745037386
"19659",52371332940,836531904.728188,83653.1904728188,120269.569345709,58247.8388947806
"19660",52371332941,829380994.697546,82938.0994697546,119241.471236175,57749.9199833061
"19661",52371332942,827623254.90437,82762.325490437,118988.75809188,57627.5283043837
"19662",52371332943,826288740.570187,82628.8740570187,118796.892768692,57534.6058760808
"19663",52371332944,825869958.008137,82586.9958008137,118736.683710194,57505.4459850254
"19664",52371332945,825001143.471126,82500.1143471126,118611.77281365,57444.9503017224
"19665",52371332946,825484869.009551,82548.4869009551,118681.318830794,57478.6321817227
"19666",52371332947,825419967.056844,82541.9967056844,118671.987770188,57474.1130492618
"19667",52371332948,824036587.100718,82403.6587100718,118473.096956073,57377.7881005548
"19668",52371332949,1160118538.21475,82119.7916774974,118064.976649289,57180.1310705303
"19669",52371332950,819302114.804113,81930.2114804113,117792.41407838,57048.1261019798
"19670",52371332951,812722009.210509,81272.2009210509,116846.381462626,56589.952386954
"19671",52371332952,809910788.669889,80991.0788669889,116442.207656648,56394.2066894831
"19672",52371332953,808686062.439269,80868.6062439269,116266.126749882,56308.9288228911
"19673",52371332954,808201152.842874,80820.1152842874,116196.410498774,56275.1644967611
"19674",52371332955,807371078.920692,80737.1078920692,116077.069404212,56217.3663281357
"19675",52371332956,807815114.431518,80781.5114431518,116140.909120736,56248.2845857084
"19676",52371332957,807755543.438749,80775.5543438749,116132.344501019,56244.1366487678
"19677",52371332958,806485308.314515,80648.5308314515,115949.720705684,56155.6899912563
"19678",52371332959,827714961.903683,80362.0779815711,115537.882726783,55956.2324528592
"19679",52371332960,802368196.750692,80236.8196750692,115357.796797068,55869.014910813
"19680",52371332961,796293286.509533,79629.3286509533,114484.396948971,55446.0180220784
"19681",52371332962,792597606.724467,79259.7606724467,113953.0629811,55188.6872980372
"19682",52371332963,791469183.06572,79146.918306572,113790.827653661,55110.1149936119
"19683",52371332964,790929815.359099,79092.9815359099,113713.281870377,55072.5587413008
"19684",52371332965,790134884.961259,79013.4884961259,113598.993418176,55017.2076214161
"19685",52371332966,790544094.087982,79054.4094087982,113657.826088114,55045.7009127693
"19686",52371332967,790489199.444237,79048.9199444237,113649.933794795,55041.8785906953
"19687",52371332968,789318306.603118,78931.8306603118,113481.592603078,54960.3491508891
"19688",52371332969,786646978.77864,78664.697877864,113097.531403242,54774.3442037066
"19689",52371332970,785719819.473981,78571.9819473981,112964.232183384,54709.7859656977
"19690",52371332971,780094882.992115,78009.4882992115,112155.525803571,54318.1208156451
"19691",52371332972,775654236.442565,77565.4236442565,111517.086737335,54008.9179468186
"19692",52371332973,774610986.643618,77461.0986643618,111367.096995964,53936.2763107105
"19693",52371332974,774026710.096409,77402.6710096409,111283.094594723,53895.5930492599
"19694",52371332975,773263927.24912,77326.392724912,111173.428048798,53842.4803680227
"19695",52371332976,773642324.560211,77364.2324560211,111227.830853269,53868.8282281462
"19696",52371332977,773591566.143254,77359.1566143254,111220.533232086,53865.2939121485
"19697",52371332978,772508609.78918,77250.860978918,111064.834813904,53789.8875027986
"19698",52371332979,770035867.378125,77003.5867378125,110709.324565939,53617.7100870022
"19699",52371332980,769344293.97924,76934.429397924,110609.895919662,53569.5557300739
"19700",52371332981,764122502.482888,76412.2502482888,109859.15035822,53205.961624335
"19701",52371332982,759053137.209856,75905.3137209856,109130.319365884,52852.980978823
"19702",52371332983,758085772.100652,75808.5772100652,108991.239691306,52785.6232047622
"19703",52371332984,757464490.636221,75746.4490636221,108901.917032185,52742.3632855123
"19704",52371332985,756731331.669914,75673.1331669913,108796.509560406,52691.3133194412
"19705",52371332986,757082268.856411,75708.2268856411,108846.964377549,52715.7491270724
"19706",52371332987,757035196.233854,75703.5196233854,108840.196669096,52712.471453478
"19707",52371332988,756030644.809897,75603.0644809897,108695.770656816,52642.5243908812
"19708",52371332989,753735305.609873,75373.5305609873,108365.765960607,52482.6995866195
"19709",52371332990,753284887.261674,75328.4887261674,108301.008573044,52451.3368911469
"19710",52371332991,748425006.971503,74842.5006971503,107602.295581624,52112.9427156351
"19711",52371332992,742826419.345244,74282.6419345244,106797.377420167,51723.1122402528
"19712",52371332993,741926874.671424,74192.6874671424,106668.048401254,51660.4768130286
"19713",52371332994,741275295.500027,74127.5295500027,106574.369790916,51615.1072600107
"19714",52371332995,740569518.318056,74056.9518318056,106472.899043357,51565.9638915884
"19715",52371332996,740895906.145482,74089.5906145482,106519.824358724,51588.6903237564
"19716",52371332997,740852127.78206,74085.212778206,106513.530271331,51585.6420299073
"19717",52371332998,739917696.66028,73991.769666028,106379.185570353,51520.5774542085
"19718",52371332999,737781277.211206,73778.1277211206,106072.029028409,51371.8182554523
"19719",52371333900,1787466592.56178,89373.3296280889,128493.507594966,62230.7801560605
"19720",52371333901,1780576819.80802,89028.840990401,127998.230608338,61990.9122137177
"19721",52371333902,1777888423.65759,88894.4211828796,127804.973037757,61897.3155051102
"19722",52371333903,1770257216.24709,88512.8608123546,127256.397410419,61631.634460964
"19723",52371333904,1766694775.69615,88334.7387848075,127000.308438522,61507.6078326247
"19724",52371333905,1763390802.08993,88169.5401044963,126762.799575738,61392.5797498701
"19725",52371333906,1755353867.28575,87767.6933642875,126185.057900678,61112.773276838
"19726",52371333907,1742884708.21886,87144.2354109431,125288.702135523,60678.6585919251
"19727",52371333908,1728734470.21571,86436.7235107857,124271.500627034,60186.0170208913
"19728",52371333909,1724213660.0339,86210.6830016951,123946.518465214,60028.6246837577
"19729",52371333910,1749510299.46291,87475.5149731456,125764.98821683,60909.329035685
"19730",52371333911,1742508402.52637,87125.4201263186,125261.651091013,60665.5574817178
"19731",52371333912,1740084510.92686,87004.2255463428,125087.407647836,60581.1695183963
"19732",52371333913,1733190793.45695,86659.5396728473,124591.847092039,60341.1642404721
"19733",52371333914,1728928870.43282,86446.4435216411,124285.475246687,60192.7850786685
"19734",52371333915,1725942523.6663,86297.1261833148,124070.79925077,60088.8151975693
"19735",52371333916,1718663486.023,85933.1743011498,123547.539637083,59835.3949696261
"19736",52371333917,1664748437.15447,85366.5158719646,122732.845483052,59440.8298764719
"19737",52371333918,1511230622.06849,84614.4566165069,121651.597508347,58917.1699167785
"19738",52371333919,1510745176.78737,84385.3105572131,121322.150445865,58757.6151804955
"19739",52371333920,1712278125.1529,85613.9062576449,123088.522713984,59613.0881639058
"19740",52371333921,1705466828.61422,85273.341430711,122598.887054685,59375.9523767307
"19741",52371333922,1703010893.64216,85150.5446821082,122422.340147292,59290.4488210505
"19742",52371333923,1696747909.87452,84837.3954937259,121972.120402955,59072.4025831028
"19743",52371333924,1691925542.19615,84596.2771098074,121625.460532228,58904.5114996705
"19744",52371333925,1689210842.81942,84460.542140971,121430.312132569,58809.9990423155
"19745",52371333926,1682583113.30289,84129.1556651446,120953.872339785,58579.2541544428
"19746",52371333927,1628019813.33353,83611.7191863015,120209.945394231,58218.962377314
"19747",52371333928,1466087765.65323,82922.3334602878,119218.804184768,57738.9420878518
"19748",52371333929,1401046003.60219,82594.1634975037,118746.988825746,57510.4368627156
"19749",52371333930,1675852254.34095,83792.6127170475,120470.019001912,58344.918807385
"19750",52371333931,1669638879.87081,83481.9439935403,120023.365462768,58128.5997207583
